event_id,nearest_facility_id,nearest_facility,nearest_facility_type,facility_distance_m,facility_confidence,spatial_zone,max_frp,observation_count,duration_hours,nearest_industrial_context_id,nearest_industrial_context,nearest_industrial_context_type,industrial_context_distance_m,inside_approx_industrial_context,approx_contexts,context_confidence,context_note
EVT-DAHEJ-00554,FAC-DAHEJ-002,Dahej OPAL Captive Power Plant,power_plant,25202.3,verified,comparison_area,6.35,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,25681.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00555,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,36354.0,verified,comparison_area,2.65,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,40449.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00556,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,1597.6,verified,dahej_core,13.95,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,9447.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00557,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,38410.9,verified,comparison_area,8.93,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,45343.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00558,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,22619.4,verified,dahej_fringe,12.14,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,25172.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00559,FAC-DAHEJ-010,SRF Limited — Dahej,chemical,1797.5,verified,dahej_core,2.78,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,4038.2,True,Dahej GIDC Industrial Estate — broad reference;Power Plant / Large-Scale PCP Industry zone;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00560,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,25795.5,verified,dahej_fringe,7.8,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,31012.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00561,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,25804.4,verified,comparison_area,31.41,1,0.0,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,29103.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00562,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,31837.5,verified,comparison_area,12.2,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,39033.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00563,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,43241.5,verified,comparison_area,3.57,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,49241.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00564,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,37096.7,verified,comparison_area,9.71,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,41292.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00565,FAC-DAHEJ-005,Reliance Industries Ltd. Dahej Plant,petrochemical,35824.1,verified,comparison_area,9.52,2,0.8666666666666667,CTX-DAHEJ-001,Dahej PCPIR,pcpir,36270.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00566,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,36224.6,verified,comparison_area,6.64,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,42665.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00567,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,41640.7,verified,comparison_area,8.36,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,46624.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00568,FAC-DAHEJ-013,Meghmani Finechem / Meghmani Organic — Dahej,chemical,7831.9,verified,dahej_core,62.42,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,9519.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00569,FAC-DAHEJ-006,Hindalco Industries Ltd. — Birla Copper,copper_smelter,1514.1,verified,dahej_core,16.8,4,0.8666666666666667,CTX-DAHEJ-001,Dahej PCPIR,pcpir,4760.6,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00570,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,34711.6,verified,comparison_area,9.61,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,40456.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00571,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,43767.5,verified,comparison_area,5.75,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47322.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00572,FAC-DAHEJ-006,Hindalco Industries Ltd. — Birla Copper,copper_smelter,1689.3,verified,dahej_core,16.8,2,0.0,CTX-DAHEJ-005,Port / Ship-building / Logistics corridor,port_logistics,5084.0,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00573,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,39458.6,verified,comparison_area,20.8,3,0.8166666666666667,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,42752.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00574,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,12861.0,verified,dahej_fringe,10.61,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,18321.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00575,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,37827.8,verified,comparison_area,0.89,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,44999.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00576,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,43508.2,verified,comparison_area,8.95,2,0.0166666666666666,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47253.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00577,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,34119.5,verified,comparison_area,10.91,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,37573.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00578,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,7073.1,verified,dahej_core,1.36,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,9316.0,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00579,FAC-DAHEJ-002,Dahej OPAL Captive Power Plant,power_plant,26798.9,verified,comparison_area,11.18,2,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,27355.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00580,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,35030.9,verified,comparison_area,6.49,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,42162.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00581,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,30942.1,verified,comparison_area,9.45,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,33955.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00582,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,30736.8,verified,comparison_area,10.59,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,33396.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00583,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,26167.0,verified,comparison_area,3.47,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,28056.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00584,FAC-DAHEJ-006,Hindalco Industries Ltd. — Birla Copper,copper_smelter,1284.7,verified,dahej_core,16.0,1,0.0,CTX-DAHEJ-001,Dahej PCPIR,pcpir,4600.5,True,Dahej PCPIR;Port / Ship-building / Logistics corridor,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00585,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,41653.3,verified,comparison_area,11.48,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,46405.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00586,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,15561.6,verified,dahej_fringe,11.71,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,23433.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00587,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,22713.3,verified,comparison_area,4.67,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,29990.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00588,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,17756.4,verified,dahej_fringe,4.7,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,24292.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00589,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,25804.2,verified,comparison_area,11.25,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,29073.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00590,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,8269.6,verified,dahej_fringe,12.0,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,16060.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00591,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,22747.5,verified,dahej_fringe,9.84,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,27736.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00592,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,34157.2,verified,comparison_area,2.68,5,1.6666666666666667,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,37455.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00593,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,35260.8,verified,comparison_area,5.55,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,41081.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00594,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,9272.3,verified,dahej_fringe,17.13,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,17132.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00595,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,34934.7,verified,comparison_area,10.75,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,38125.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00596,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,40017.9,verified,comparison_area,12.27,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,43169.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00597,FAC-DAHEJ-002,Dahej OPAL Captive Power Plant,power_plant,31218.9,verified,comparison_area,11.51,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,31674.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00598,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,9553.3,verified,dahej_fringe,7.8,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,16475.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00599,FAC-DAHEJ-010,SRF Limited — Dahej,chemical,3414.5,verified,dahej_core,2.49,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,5206.0,True,Dahej GIDC Industrial Estate — broad reference;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00600,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,30753.2,verified,comparison_area,1.05,1,0.0,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,34049.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00601,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,45214.5,verified,comparison_area,2.96,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,50643.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00602,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,39735.6,verified,comparison_area,2.05,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,42937.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
